ts,lat,lon,value
Sat Mar 30 2019 20:26:13 GMT+0000 (Coordinated Universal Time),"53.35007596900","6.46289818100",0.171
Sat Mar 30 2019 20:26:12 GMT+0000 (Coordinated Universal Time),"53.35000000600","6.46289190200",0.099
Sat Mar 30 2019 20:26:11 GMT+0000 (Coordinated Universal Time),"53.34978069000","6.46288093700",0.146
Sat Mar 30 2019 20:26:10 GMT+0000 (Coordinated Universal Time),"53.34908741600","6.46302296200",0.093
Sat Mar 30 2019 20:26:05 GMT+0000 (Coordinated Universal Time),"53.34981498200","6.46284836300",0.215
Sat Mar 30 2019 20:26:03 GMT+0000 (Coordinated Universal Time),"53.34980212800","6.46285205100",0.079
Sat Mar 30 2019 20:25:49 GMT+0000 (Coordinated Universal Time),"53.34979635200","6.46283256100",0.046
Sat Mar 30 2019 20:25:45 GMT+0000 (Coordinated Universal Time),"53.34979627600","6.46280694500",0.017
Sat Mar 30 2019 20:25:43 GMT+0000 (Coordinated Universal Time),"53.34979787800","6.46278687100",0.073
Sat Mar 30 2019 20:25:41 GMT+0000 (Coordinated Universal Time),"53.34977695600","6.46279290600",0.077
Sat Mar 30 2019 20:25:39 GMT+0000 (Coordinated Universal Time),"53.34976039300","6.46281873100",0.152
Sat Mar 30 2019 20:25:38 GMT+0000 (Coordinated Universal Time),"53.34975503200","6.46283669600",0.026
Sat Mar 30 2019 20:25:37 GMT+0000 (Coordinated Universal Time),"53.34974630400","6.46285826800",0.114
Sat Mar 30 2019 20:25:36 GMT+0000 (Coordinated Universal Time),"53.34973386700","6.46289257400",0.028
Sat Mar 30 2019 20:25:35 GMT+0000 (Coordinated Universal Time),"53.34971443800","6.46295073500",0.007
Sat Mar 30 2019 20:25:32 GMT+0000 (Coordinated Universal Time),"53.34966266700","6.46334716700",0.131
Sat Mar 30 2019 20:25:29 GMT+0000 (Coordinated Universal Time),"53.35000060700","6.46283952100",0.047
Sat Mar 30 2019 20:25:27 GMT+0000 (Coordinated Universal Time),"53.35001821200","6.46284591100",0.084
Sat Mar 30 2019 20:25:25 GMT+0000 (Coordinated Universal Time),"53.35003455200","6.46285638900",0.063
Sat Mar 30 2019 20:25:23 GMT+0000 (Coordinated Universal Time),"53.35005508700","6.46287309800",0.023
Sat Mar 30 2019 20:25:22 GMT+0000 (Coordinated Universal Time),"53.35006662200","6.46287658400",0.131
Sat Mar 30 2019 20:25:20 GMT+0000 (Coordinated Universal Time),"53.35009457800","6.46287950000",0.308
Sat Mar 30 2019 20:25:19 GMT+0000 (Coordinated Universal Time),"53.35011128900","6.46288139300",0.411
Sat Mar 30 2019 20:25:18 GMT+0000 (Coordinated Universal Time),"53.35012565300","6.46288710700",0.291
Sat Mar 30 2019 20:25:17 GMT+0000 (Coordinated Universal Time),"53.35013901100","6.46288552800",0.325
Sat Mar 30 2019 20:25:14 GMT+0000 (Coordinated Universal Time),"53.35016050500","6.46288415300",0.194
Sat Mar 30 2019 20:25:10 GMT+0000 (Coordinated Universal Time),"53.35017344700","6.46289577100",0.02
Sat Mar 30 2019 20:25:08 GMT+0000 (Coordinated Universal Time),"53.35015178000","6.46290252300",0.339
Sat Mar 30 2019 20:25:07 GMT+0000 (Coordinated Universal Time),"53.35013765000","6.46290922100",0.058
Sat Mar 30 2019 20:25:05 GMT+0000 (Coordinated Universal Time),"53.35011799900","6.46292758900",0.015
Sat Mar 30 2019 20:25:04 GMT+0000 (Coordinated Universal Time),"53.35010228000","6.46293778500",0.069
Sat Mar 30 2019 20:25:03 GMT+0000 (Coordinated Universal Time),"53.35008207600","6.46295294900",0.097
Sat Mar 30 2019 20:25:02 GMT+0000 (Coordinated Universal Time),"53.35005972900","6.46297355600",0.075
Sat Mar 30 2019 20:25:01 GMT+0000 (Coordinated Universal Time),"53.35002410500","6.46298751500",0.049
Sat Mar 30 2019 20:25:00 GMT+0000 (Coordinated Universal Time),"53.34995021600","6.46302684500",0.207
Sat Mar 30 2019 20:24:59 GMT+0000 (Coordinated Universal Time),"53.34983061200","6.46309778700",0.039
Sat Mar 30 2019 20:24:58 GMT+0000 (Coordinated Universal Time),"53.35004849100","6.46351056800",0.034
Sat Mar 30 2019 20:24:54 GMT+0000 (Coordinated Universal Time),"53.34997207000","6.46288094900",0.042
Sat Mar 30 2019 20:24:52 GMT+0000 (Coordinated Universal Time),"53.34998279200","6.46286890800",0.012
Sat Mar 30 2019 20:24:49 GMT+0000 (Coordinated Universal Time),"53.34999670700","6.46285370000",0.007
Sat Mar 30 2019 20:24:46 GMT+0000 (Coordinated Universal Time),"53.35000731400","6.46284348300",0.02
Sat Mar 30 2019 20:24:32 GMT+0000 (Coordinated Universal Time),"53.34999720100","6.46282738000",0.024
Sat Mar 30 2019 20:24:30 GMT+0000 (Coordinated Universal Time),"53.34998562400","6.46283078900",0.045
Sat Mar 30 2019 20:24:27 GMT+0000 (Coordinated Universal Time),"53.34997121200","6.46285444600",0.012
Sat Mar 30 2019 20:24:26 GMT+0000 (Coordinated Universal Time),"53.34996140500","6.46286873100",0.027
Sat Mar 30 2019 20:24:25 GMT+0000 (Coordinated Universal Time),"53.34994326200","6.46289039000",0.016
Sat Mar 30 2019 20:24:24 GMT+0000 (Coordinated Universal Time),"53.34985959100","6.46295658000",0.019
Sat Mar 30 2019 20:24:23 GMT+0000 (Coordinated Universal Time),"53.34977800700","6.46309978100",0.015
Sat Mar 30 2019 20:24:20 GMT+0000 (Coordinated Universal Time),"53.34972683300","6.46308250000",0.109
Sat Mar 30 2019 20:24:18 GMT+0000 (Coordinated Universal Time),"53.34994817600","6.46292644500",0.025
Sat Mar 30 2019 20:24:08 GMT+0000 (Coordinated Universal Time),"53.34993204400","6.46291766800",0.055
Sat Mar 30 2019 20:24:06 GMT+0000 (Coordinated Universal Time),"53.34991194300","6.46293021100",0.094
Sat Mar 30 2019 20:24:04 GMT+0000 (Coordinated Universal Time),"53.34988862000","6.46294854800",0.09
Sat Mar 30 2019 20:24:03 GMT+0000 (Coordinated Universal Time),"53.34987193700","6.46295679800",0.152
Sat Mar 30 2019 20:24:01 GMT+0000 (Coordinated Universal Time),"53.34985241200","6.46297136100",0.071
Sat Mar 30 2019 20:23:59 GMT+0000 (Coordinated Universal Time),"53.34983616000","6.46297869500",0.158
Sat Mar 30 2019 20:23:57 GMT+0000 (Coordinated Universal Time),"53.34981975000","6.46298650700",0.079
Sat Mar 30 2019 20:23:55 GMT+0000 (Coordinated Universal Time),"53.34980754800","6.46299564800",0.179
Sat Mar 30 2019 20:23:53 GMT+0000 (Coordinated Universal Time),"53.34979381900","6.46301153200",0.131
Sat Mar 30 2019 20:23:52 GMT+0000 (Coordinated Universal Time),"53.34978168300","6.46302867000",0.097
Sat Mar 30 2019 20:23:51 GMT+0000 (Coordinated Universal Time),"53.34977135200","6.46304569600",0.051
Sat Mar 30 2019 20:23:50 GMT+0000 (Coordinated Universal Time),"53.34975841500","6.46307440300",0.104
Sat Mar 30 2019 20:23:49 GMT+0000 (Coordinated Universal Time),"53.34975333300","6.46311524300",0.047
Sat Mar 30 2019 20:23:48 GMT+0000 (Coordinated Universal Time),"53.34973181400","6.46319157000",0.039
Sat Mar 30 2019 20:23:47 GMT+0000 (Coordinated Universal Time),"53.34970103100","6.46327330800",0.049
Sat Mar 30 2019 20:23:45 GMT+0000 (Coordinated Universal Time),"53.34981216700","6.46333900000",0.147
Sat Mar 30 2019 20:23:42 GMT+0000 (Coordinated Universal Time),"53.34996626000","6.46291208000",0.045
Sat Mar 30 2019 20:23:27 GMT+0000 (Coordinated Universal Time),"53.34997143000","6.46293249700",0.125
Sat Mar 30 2019 20:23:24 GMT+0000 (Coordinated Universal Time),"53.34997648000","6.46295374100",0.069
Sat Mar 30 2019 20:23:19 GMT+0000 (Coordinated Universal Time),"53.34997367100","6.46297821400",0.043
Sat Mar 30 2019 20:23:06 GMT+0000 (Coordinated Universal Time),"53.34996501400","6.46296377200",0.052
Sat Mar 30 2019 20:23:00 GMT+0000 (Coordinated Universal Time),"53.34996954700","6.46294574900",0.121
Sat Mar 30 2019 20:22:47 GMT+0000 (Coordinated Universal Time),"53.34997434100","6.46290869500",0.111
Sat Mar 30 2019 20:22:44 GMT+0000 (Coordinated Universal Time),"53.34996227900","6.46291462000",0.049
Sat Mar 30 2019 20:22:42 GMT+0000 (Coordinated Universal Time),"53.34995277200","6.46296526300",0.111
Sat Mar 30 2019 20:22:41 GMT+0000 (Coordinated Universal Time),"53.34996930700","6.46296022600",0.223
Sat Mar 30 2019 20:22:40 GMT+0000 (Coordinated Universal Time),"53.35006247400","6.46260073300",0.569
Sat Mar 30 2019 20:22:39 GMT+0000 (Coordinated Universal Time),"53.35008602800","6.46328675100",0.973
Sat Mar 30 2019 20:22:31 GMT+0000 (Coordinated Universal Time),"53.34995917900","6.46287461300",0.044
Sat Mar 30 2019 20:22:23 GMT+0000 (Coordinated Universal Time),"53.34995140700","6.46289119600",0.133
Sat Mar 30 2019 20:22:20 GMT+0000 (Coordinated Universal Time),"53.34993457400","6.46289678500",0.052
Sat Mar 30 2019 20:22:18 GMT+0000 (Coordinated Universal Time),"53.34992025700","6.46290622900",0.164
Sat Mar 30 2019 20:22:16 GMT+0000 (Coordinated Universal Time),"53.34990554600","6.46291744700",0.061
Sat Mar 30 2019 20:22:14 GMT+0000 (Coordinated Universal Time),"53.34989275100","6.46293114000",0.128
Sat Mar 30 2019 20:22:11 GMT+0000 (Coordinated Universal Time),"53.34989722400","6.46295921700",0.485
Sat Mar 30 2019 20:22:09 GMT+0000 (Coordinated Universal Time),"53.34990535500","6.46298139500",0.873
Sat Mar 30 2019 20:22:07 GMT+0000 (Coordinated Universal Time),"53.34984996800","6.46290934200",0.518
Sat Mar 30 2019 20:22:06 GMT+0000 (Coordinated Universal Time),"53.34975877200","6.46291022500",0.104
Sat Mar 30 2019 20:21:55 GMT+0000 (Coordinated Universal Time),"53.34979643500","6.46291247200",0.11
Sat Mar 30 2019 20:21:44 GMT+0000 (Coordinated Universal Time),"53.34978555400","6.46292227300",0.165
Sat Mar 30 2019 20:21:37 GMT+0000 (Coordinated Universal Time),"53.34977738800","6.46293834500",0.222
Sat Mar 30 2019 20:21:34 GMT+0000 (Coordinated Universal Time),"53.34977961800","6.46295744900",0.162
Sat Mar 30 2019 20:21:31 GMT+0000 (Coordinated Universal Time),"53.34977612800","6.46297741900",0.288
Sat Mar 30 2019 20:21:29 GMT+0000 (Coordinated Universal Time),"53.34978127400","6.46299829400",0.149
Sat Mar 30 2019 20:21:26 GMT+0000 (Coordinated Universal Time),"53.34978098000","6.46302202900",0.281
Sat Mar 30 2019 20:21:24 GMT+0000 (Coordinated Universal Time),"53.34978836700","6.46303801100",0.196
Sat Mar 30 2019 20:21:23 GMT+0000 (Coordinated Universal Time),"53.34980011100","6.46306841400",0.25
Sat Mar 30 2019 20:21:22 GMT+0000 (Coordinated Universal Time),"53.34981596400","6.46309348800",0.12
Sat Mar 30 2019 20:21:20 GMT+0000 (Coordinated Universal Time),"53.34982447000","6.46311587000",0.187
Sat Mar 30 2019 20:21:19 GMT+0000 (Coordinated Universal Time),"53.34983638400","6.46313705200",0.232
Sat Mar 30 2019 20:21:17 GMT+0000 (Coordinated Universal Time),"53.34982598600","6.46315124700",0.294
Sat Mar 30 2019 20:21:15 GMT+0000 (Coordinated Universal Time),"53.34981979700","6.46316845700",0.064
Sat Mar 30 2019 20:21:13 GMT+0000 (Coordinated Universal Time),"53.34981947400","6.46319020400",0.141
Sat Mar 30 2019 20:21:10 GMT+0000 (Coordinated Universal Time),"53.34980049200","6.46319846200",0.353
Sat Mar 30 2019 20:21:08 GMT+0000 (Coordinated Universal Time),"53.34978778300","6.46320575800",0.446
Sat Mar 30 2019 20:21:07 GMT+0000 (Coordinated Universal Time),"53.34977649000","6.46320122900",0.244
Sat Mar 30 2019 20:21:04 GMT+0000 (Coordinated Universal Time),"53.34976188600","6.46318013400",0.377
Sat Mar 30 2019 20:21:02 GMT+0000 (Coordinated Universal Time),"53.34973577900","6.46316107100",0.08
Sat Mar 30 2019 20:21:01 GMT+0000 (Coordinated Universal Time),"53.34971720200","6.46314570800",0.19
Sat Mar 30 2019 20:21:00 GMT+0000 (Coordinated Universal Time),"53.34968142700","6.46312464500",0.206
Sat Mar 30 2019 20:20:59 GMT+0000 (Coordinated Universal Time),"53.34963455600","6.46305938700",0.944
Sat Mar 30 2019 20:20:57 GMT+0000 (Coordinated Universal Time),"53.34966045400","6.46310808600",0.595
Sat Mar 30 2019 20:20:56 GMT+0000 (Coordinated Universal Time),"53.34978382600","6.46327669500",0.738
Sat Mar 30 2019 20:20:55 GMT+0000 (Coordinated Universal Time),"53.34984432800","6.46336641500",0.686
Sat Mar 30 2019 20:20:54 GMT+0000 (Coordinated Universal Time),"53.35004767900","6.46358034100",0.367
Sat Mar 30 2019 20:20:53 GMT+0000 (Coordinated Universal Time),"53.34857734000","6.46222537800",4.489
Sat Mar 30 2019 20:20:44 GMT+0000 (Coordinated Universal Time),"53.35027522600","6.46294857500",0.141
Sat Mar 30 2019 20:20:41 GMT+0000 (Coordinated Universal Time),"53.35028589400","6.46293924900",0.076
Sat Mar 30 2019 20:20:35 GMT+0000 (Coordinated Universal Time),"53.35029813700","6.46292383000",0.049
Sat Mar 30 2019 20:20:33 GMT+0000 (Coordinated Universal Time),"53.35032214900","6.46291549000",0.181
Sat Mar 30 2019 20:20:31 GMT+0000 (Coordinated Universal Time),"53.35033433500","6.46290287500",0.217
Sat Mar 30 2019 20:20:29 GMT+0000 (Coordinated Universal Time),"53.35035189400","6.46289164000",0.221
Sat Mar 30 2019 20:20:28 GMT+0000 (Coordinated Universal Time),"53.35036329100","6.46288643800",0.168
Sat Mar 30 2019 20:20:27 GMT+0000 (Coordinated Universal Time),"53.35037774300","6.46288074600",0.187
Sat Mar 30 2019 20:20:25 GMT+0000 (Coordinated Universal Time),"53.35039055300","6.46287259900",0.233
Sat Mar 30 2019 20:20:23 GMT+0000 (Coordinated Universal Time),"53.35041159200","6.46286349300",0.316
Sat Mar 30 2019 20:20:19 GMT+0000 (Coordinated Universal Time),"53.35041588200","6.46284175000",0.153
Sat Mar 30 2019 20:20:15 GMT+0000 (Coordinated Universal Time),"53.35043177900","6.46282990800",0.151
Sat Mar 30 2019 20:20:07 GMT+0000 (Coordinated Universal Time),"53.35044600000","6.46282792000",0.14
Sat Mar 30 2019 20:20:05 GMT+0000 (Coordinated Universal Time),"53.35045853300","6.46283282700",0.032
Sat Mar 30 2019 20:20:02 GMT+0000 (Coordinated Universal Time),"53.35046860600","6.46285072600",0.069
Sat Mar 30 2019 20:19:58 GMT+0000 (Coordinated Universal Time),"53.35046782800","6.46287076600",0.089
Sat Mar 30 2019 20:19:55 GMT+0000 (Coordinated Universal Time),"53.35045940600","6.46288850500",0.238
Sat Mar 30 2019 20:19:53 GMT+0000 (Coordinated Universal Time),"53.35044743300","6.46289159200",0.246
Sat Mar 30 2019 20:19:51 GMT+0000 (Coordinated Universal Time),"53.35043217600","6.46289062300",0.205
Sat Mar 30 2019 20:19:49 GMT+0000 (Coordinated Universal Time),"53.35041212900","6.46289827100",0.213
Sat Mar 30 2019 20:19:48 GMT+0000 (Coordinated Universal Time),"53.35039603500","6.46292317000",0.047
Sat Mar 30 2019 20:19:47 GMT+0000 (Coordinated Universal Time),"53.35034792700","6.46292884100",0.121
Sat Mar 30 2019 20:19:46 GMT+0000 (Coordinated Universal Time),"53.35031182400","6.46290126300",0.092
Sat Mar 30 2019 20:19:45 GMT+0000 (Coordinated Universal Time),"53.35024304900","6.46284608800",0.154
Sat Mar 30 2019 20:19:44 GMT+0000 (Coordinated Universal Time),"53.35027422800","6.46280561800",0.637
Sat Mar 30 2019 20:19:43 GMT+0000 (Coordinated Universal Time),"53.35031036300","6.46294910600",0.434
Sat Mar 30 2019 20:19:42 GMT+0000 (Coordinated Universal Time),"53.35125539800","6.46386788300",6.339
Sat Mar 30 2019 20:19:33 GMT+0000 (Coordinated Universal Time),"53.34997751800","6.46298303700",0.357
Sat Mar 30 2019 20:19:24 GMT+0000 (Coordinated Universal Time),"53.34996389300","6.46297301500",0.094
Sat Mar 30 2019 20:19:07 GMT+0000 (Coordinated Universal Time),"53.34995220200","6.46298334600",0.344
Sat Mar 30 2019 20:19:02 GMT+0000 (Coordinated Universal Time),"53.34993472700","6.46295125700",0.068
Sat Mar 30 2019 20:19:01 GMT+0000 (Coordinated Universal Time),"53.34995408600","6.46293131200",0.084
Sat Mar 30 2019 20:18:57 GMT+0000 (Coordinated Universal Time),"53.34979638400","6.46289949700",0.119
Sat Mar 30 2019 20:18:54 GMT+0000 (Coordinated Universal Time),"53.34981005000","6.46291768300",0.096
Sat Mar 30 2019 20:18:51 GMT+0000 (Coordinated Universal Time),"53.34981612600","6.46293452200",0.204
Sat Mar 30 2019 20:18:48 GMT+0000 (Coordinated Universal Time),"53.34983062200","6.46294441400",0.016
Sat Mar 30 2019 20:18:45 GMT+0000 (Coordinated Universal Time),"53.34984333800","6.46295577600",0.085
Sat Mar 30 2019 20:18:38 GMT+0000 (Coordinated Universal Time),"53.34985317400","6.46293712700",0.191
Sat Mar 30 2019 20:18:35 GMT+0000 (Coordinated Universal Time),"53.34985433300","6.46290019700",0.264
Sat Mar 30 2019 20:18:32 GMT+0000 (Coordinated Universal Time),"53.34986999800","6.46292104000",0.347
Sat Mar 30 2019 20:18:31 GMT+0000 (Coordinated Universal Time),"53.34987451300","6.46294563000",0.137
Sat Mar 30 2019 20:18:30 GMT+0000 (Coordinated Universal Time),"53.34995078300","6.46310337400",0.273
Sat Mar 30 2019 20:18:29 GMT+0000 (Coordinated Universal Time),"53.34974544900","6.46254547700",1.647
Sat Mar 30 2019 20:18:21 GMT+0000 (Coordinated Universal Time),"53.34989640900","6.46289196100",0.094
Sat Mar 30 2019 20:18:16 GMT+0000 (Coordinated Universal Time),"53.34989547700","6.46287131400",0.047
Sat Mar 30 2019 20:18:09 GMT+0000 (Coordinated Universal Time),"53.34990518000","6.46285268500",0.157
Sat Mar 30 2019 20:18:05 GMT+0000 (Coordinated Universal Time),"53.34991713600","6.46283584400",0.139
Sat Mar 30 2019 20:18:03 GMT+0000 (Coordinated Universal Time),"53.34992563900","6.46282209300",0.095
Sat Mar 30 2019 20:18:00 GMT+0000 (Coordinated Universal Time),"53.34993474000","6.46280536000",0.074
Sat Mar 30 2019 20:17:58 GMT+0000 (Coordinated Universal Time),"53.34995375600","6.46278994500",0.184
Sat Mar 30 2019 20:17:57 GMT+0000 (Coordinated Universal Time),"53.34997246800","6.46277315900",0.199
Sat Mar 30 2019 20:17:56 GMT+0000 (Coordinated Universal Time),"53.35000217200","6.46274940800",0.041
Sat Mar 30 2019 20:17:55 GMT+0000 (Coordinated Universal Time),"53.35007773900","6.46269394100",0.076
Sat Mar 30 2019 20:17:54 GMT+0000 (Coordinated Universal Time),"53.35015598700","6.46262601200",0.228
Sat Mar 30 2019 20:17:53 GMT+0000 (Coordinated Universal Time),"53.35024552400","6.46255946400",0.395
Sat Mar 30 2019 20:17:52 GMT+0000 (Coordinated Universal Time),"53.35003247200","6.46287270400",1.222
Sat Mar 30 2019 20:17:44 GMT+0000 (Coordinated Universal Time),"53.34993122600","6.46273816100",0.069
Sat Mar 30 2019 20:17:40 GMT+0000 (Coordinated Universal Time),"53.34993349100","6.46271813200",0.042
Sat Mar 30 2019 20:17:36 GMT+0000 (Coordinated Universal Time),"53.34993273000","6.46269445400",0.025
Sat Mar 30 2019 20:17:32 GMT+0000 (Coordinated Universal Time),"53.34992796300","6.46267223700",0.013
Sat Mar 30 2019 20:17:28 GMT+0000 (Coordinated Universal Time),"53.34992258200","6.46265203000",0.088
Sat Mar 30 2019 20:17:22 GMT+0000 (Coordinated Universal Time),"53.34991578600","6.46263462600",0.378
Sat Mar 30 2019 20:17:20 GMT+0000 (Coordinated Universal Time),"53.34990620900","6.46262332500",0.068
Sat Mar 30 2019 20:17:17 GMT+0000 (Coordinated Universal Time),"53.34991883800","6.46261961700",0.173
Sat Mar 30 2019 20:17:14 GMT+0000 (Coordinated Universal Time),"53.34993547800","6.46262791800",0.207
Sat Mar 30 2019 20:17:10 GMT+0000 (Coordinated Universal Time),"53.34994160900","6.46264660700",0.154
Sat Mar 30 2019 20:17:06 GMT+0000 (Coordinated Universal Time),"53.34994524300","6.46266972100",0.043
Sat Mar 30 2019 20:17:03 GMT+0000 (Coordinated Universal Time),"53.34994987700","6.46268913100",0.1
Sat Mar 30 2019 20:17:00 GMT+0000 (Coordinated Universal Time),"53.34995373000","6.46271124100",0.102
Sat Mar 30 2019 20:16:48 GMT+0000 (Coordinated Universal Time),"53.34996534400","6.46271475600",0.051
Sat Mar 30 2019 20:16:45 GMT+0000 (Coordinated Universal Time),"53.34996430700","6.46269049000",0.155
Sat Mar 30 2019 20:16:38 GMT+0000 (Coordinated Universal Time),"53.34994290100","6.46270774200",0.054
Sat Mar 30 2019 20:16:36 GMT+0000 (Coordinated Universal Time),"53.34989516700","6.46253700000",0.02
Sat Mar 30 2019 20:16:33 GMT+0000 (Coordinated Universal Time),"53.34991901400","6.46272628000",0.055
Sat Mar 30 2019 20:16:32 GMT+0000 (Coordinated Universal Time),"53.34990980200","6.46270839800",0.102
Sat Mar 30 2019 20:16:31 GMT+0000 (Coordinated Universal Time),"53.34990051600","6.46268857100",0.17
Sat Mar 30 2019 20:16:26 GMT+0000 (Coordinated Universal Time),"53.34990211900","6.46270899000",0.134
